timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,scr8,electricity,dem,69.8235695837476
h0002,FR,scr8,electricity,dem,68.3341574958355
h0003,FR,scr8,electricity,dem,65.5778827705608
h0004,FR,scr8,electricity,dem,64.592217935396
h0005,FR,scr8,electricity,dem,66.4612454079234
h0006,FR,scr8,electricity,dem,70.7302948584729
h0007,FR,scr8,electricity,dem,75.1888003529784
h0008,FR,scr8,electricity,dem,77.1940201331982
h0009,FR,scr8,electricity,dem,78.3441300233081
h0010,FR,scr8,electricity,dem,78.5710256277036
h0011,FR,scr8,electricity,dem,78.6495146386927
h0012,FR,scr8,electricity,dem,78.7123717815498
h0013,FR,scr8,electricity,dem,76.9829541991322
h0014,FR,scr8,electricity,dem,74.9070476057256
h0015,FR,scr8,electricity,dem,72.920206946385
h0016,FR,scr8,electricity,dem,72.3597234299015
h0017,FR,scr8,electricity,dem,74.7075366167147
h0018,FR,scr8,electricity,dem,78.9782014518795
h0019,FR,scr8,electricity,dem,79.8886684848465
h0020,FR,scr8,electricity,dem,76.5860256277037
h0021,FR,scr8,electricity,dem,73.2498388145168
h0022,FR,scr8,electricity,dem,73.6405805727586
h0023,FR,scr8,electricity,dem,74.7371574958356
h0024,FR,scr8,electricity,dem,72.0553552980334
