timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,NL,scr4,electricity,dem,10.5168989791262
h4394,NL,scr4,electricity,dem,10.360497339782
h4395,NL,scr4,electricity,dem,10.3291428315852
h4396,NL,scr4,electricity,dem,10.380241192241
h4397,NL,scr4,electricity,dem,11.0707842250279
h4398,NL,scr4,electricity,dem,12.3896141430607
h4399,NL,scr4,electricity,dem,13.5218129135525
h4400,NL,scr4,electricity,dem,14.1299338151918
h4401,NL,scr4,electricity,dem,14.3173231594541
h4402,NL,scr4,electricity,dem,14.3834092250279
h4403,NL,scr4,electricity,dem,14.2624256184705
h4404,NL,scr4,electricity,dem,14.2558170119131
h4405,NL,scr4,electricity,dem,14.1496633233885
h4406,NL,scr4,electricity,dem,14.0643026676508
h4407,NL,scr4,electricity,dem,14.0799051266672
h4408,NL,scr4,electricity,dem,14.2501510283066
h4409,NL,scr4,electricity,dem,13.9389133233885
h4410,NL,scr4,electricity,dem,13.6533907824049
h4411,NL,scr4,electricity,dem,13.353866192241
h4412,NL,scr4,electricity,dem,13.0026325856836
h4413,NL,scr4,electricity,dem,12.9032022578148
h4414,NL,scr4,electricity,dem,12.3414030774869
h4415,NL,scr4,electricity,dem,11.4656879135525
h4416,NL,scr4,electricity,dem,10.827872339782
h4417,NL,scr4,electricity,dem,8.92742869802623
h4418,NL,scr4,electricity,dem,8.77102705868197
h4419,NL,scr4,electricity,dem,8.73967255048524
h4420,NL,scr4,electricity,dem,8.79077091114098
h4421,NL,scr4,electricity,dem,9.48131394392787
h4422,NL,scr4,electricity,dem,10.8001438619607
h4423,NL,scr4,electricity,dem,11.9323426324525
h4424,NL,scr4,electricity,dem,12.5404635340918
h4425,NL,scr4,electricity,dem,12.7278528783541
h4426,NL,scr4,electricity,dem,12.7939389439279
h4427,NL,scr4,electricity,dem,12.6729553373705
h4428,NL,scr4,electricity,dem,12.6663467308131
h4429,NL,scr4,electricity,dem,12.5601930422885
h4430,NL,scr4,electricity,dem,12.4748323865508
h4431,NL,scr4,electricity,dem,12.4904348455672
h4432,NL,scr4,electricity,dem,12.6606807472066
h4433,NL,scr4,electricity,dem,12.3494430422885
h4434,NL,scr4,electricity,dem,12.0639205013049
h4435,NL,scr4,electricity,dem,11.764395911141
h4436,NL,scr4,electricity,dem,11.4131623045836
h4437,NL,scr4,electricity,dem,11.3137319767148
h4438,NL,scr4,electricity,dem,10.7519327963869
h4439,NL,scr4,electricity,dem,9.87621763245246
h4440,NL,scr4,electricity,dem,9.23840205868196
h4441,NL,scr4,electricity,dem,8.24217434352623
h4442,NL,scr4,electricity,dem,8.08577270418197
h4443,NL,scr4,electricity,dem,8.05441819598524
h4444,NL,scr4,electricity,dem,8.10551655664098
h4445,NL,scr4,electricity,dem,8.79605958942787
h4446,NL,scr4,electricity,dem,10.1148895074607
h4447,NL,scr4,electricity,dem,11.2470882779525
h4448,NL,scr4,electricity,dem,11.8552091795918
h4449,NL,scr4,electricity,dem,12.0425985238541
