timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,LU,scr2,wind,avaConv,0.194617920398499
h0002,LU,scr2,wind,avaConv,0.181217131083132
h0003,LU,scr2,wind,avaConv,0.236444914455705
h0004,LU,scr2,wind,avaConv,0.232552885667187
h0005,LU,scr2,wind,avaConv,0.255118631575571
h0006,LU,scr2,wind,avaConv,0.276764843449268
h0007,LU,scr2,wind,avaConv,0.376479289215157
h0008,LU,scr2,wind,avaConv,0.359480472578475
h0009,LU,scr2,wind,avaConv,0.487658454763336
h0010,LU,scr2,wind,avaConv,0.682166035441746
h0011,LU,scr2,wind,avaConv,0.885266747461198
h0012,LU,scr2,wind,avaConv,0.901109999425329
h0013,LU,scr2,wind,avaConv,0.933428705552556
h0014,LU,scr2,wind,avaConv,0.957849937206751
h0015,LU,scr2,wind,avaConv,0.971056369881412
h0016,LU,scr2,wind,avaConv,0.973553449618844
h0017,LU,scr2,wind,avaConv,0.987917696105314
h0018,LU,scr2,wind,avaConv,0.996762131784674
h0019,LU,scr2,wind,avaConv,0.99943963768762
h0020,LU,scr2,wind,avaConv,0.999966867365764
h0021,LU,scr2,wind,avaConv,1.00000001653888
h0022,LU,scr2,wind,avaConv,1.00000001653888
h0023,LU,scr2,wind,avaConv,1.00000001653888
h0024,LU,scr2,wind,avaConv,1.00000001653888
h0025,LU,scr2,wind,avaConv,1.00000001653888
h0026,LU,scr2,wind,avaConv,1.00000001653888
h0027,LU,scr2,wind,avaConv,1.00000001653888
h0028,LU,scr2,wind,avaConv,1.00000001653888
h0029,LU,scr2,wind,avaConv,1.00000001653888
h0030,LU,scr2,wind,avaConv,1.00000001653888
h0031,LU,scr2,wind,avaConv,1.00000001653888
h0032,LU,scr2,wind,avaConv,1.00000001653888
h0033,LU,scr2,wind,avaConv,1.00000001653888
h0034,LU,scr2,wind,avaConv,1.00000001653888
h0035,LU,scr2,wind,avaConv,1.00000001653888
h0036,LU,scr2,wind,avaConv,1.00000001653888
h0037,LU,scr2,wind,avaConv,1.00000001653888
h0038,LU,scr2,wind,avaConv,1.00000001653888
h0039,LU,scr2,wind,avaConv,0.34372533685798
h0040,LU,scr2,wind,avaConv,0.167324386594341
h0041,LU,scr2,wind,avaConv,0.823599066275236
h0042,LU,scr2,wind,avaConv,1.00000001653888
