timestep_4,region_1,scenario_1,carrier_1,parameter,value
h4393,FR,scr3,electricity,dem,40.1341963700454
h4394,FR,scr3,electricity,dem,37.8316389929962
h4395,FR,scr3,electricity,dem,37.0633111241437
h4396,FR,scr3,electricity,dem,37.9568521077503
h4397,FR,scr3,electricity,dem,39.949106206111
h4398,FR,scr3,electricity,dem,43.4009586651273
h4399,FR,scr3,electricity,dem,46.6770488290618
h4400,FR,scr3,electricity,dem,49.1279422716847
h4401,FR,scr3,electricity,dem,50.5412209602093
h4402,FR,scr3,electricity,dem,51.5890078454552
h4403,FR,scr3,electricity,dem,52.5867865339798
h4404,FR,scr3,electricity,dem,51.6339340749634
h4405,FR,scr3,electricity,dem,50.902843911029
h4406,FR,scr3,electricity,dem,49.6377209602093
h4407,FR,scr3,electricity,dem,48.3947373536519
h4408,FR,scr3,electricity,dem,47.7133521077503
h4409,FR,scr3,electricity,dem,48.2509012880782
h4410,FR,scr3,electricity,dem,48.3828685011929
h4411,FR,scr3,electricity,dem,46.3993848946355
h4412,FR,scr3,electricity,dem,45.3565242388978
h4413,FR,scr3,electricity,dem,48.0451635831601
h4414,FR,scr3,electricity,dem,49.097212763488
h4415,FR,scr3,electricity,dem,45.0679914520126
h4416,FR,scr3,electricity,dem,41.8602045667666
h4417,FR,scr3,electricity,dem,39.4109717161454
h4418,FR,scr3,electricity,dem,37.1084143390962
h4419,FR,scr3,electricity,dem,36.3400864702437
h4420,FR,scr3,electricity,dem,37.2336274538503
h4421,FR,scr3,electricity,dem,39.225881552211
h4422,FR,scr3,electricity,dem,42.6777340112273
h4423,FR,scr3,electricity,dem,45.9538241751618
h4424,FR,scr3,electricity,dem,48.4047176177847
h4425,FR,scr3,electricity,dem,49.8179963063093
h4426,FR,scr3,electricity,dem,50.8657831915552
h4427,FR,scr3,electricity,dem,51.8635618800798
h4428,FR,scr3,electricity,dem,50.9107094210634
h4429,FR,scr3,electricity,dem,50.179619257129
h4430,FR,scr3,electricity,dem,48.9144963063093
h4431,FR,scr3,electricity,dem,47.6715126997519
h4432,FR,scr3,electricity,dem,46.9901274538503
h4433,FR,scr3,electricity,dem,47.5276766341781
h4434,FR,scr3,electricity,dem,47.6596438472929
h4435,FR,scr3,electricity,dem,45.6761602407355
h4436,FR,scr3,electricity,dem,44.6332995849978
h4437,FR,scr3,electricity,dem,47.3219389292601
h4438,FR,scr3,electricity,dem,48.373988109588
h4439,FR,scr3,electricity,dem,44.3447667981126
h4440,FR,scr3,electricity,dem,41.1369799128666
h4441,FR,scr3,electricity,dem,34.2988556704454
h4442,FR,scr3,electricity,dem,31.9962982933962
h4443,FR,scr3,electricity,dem,31.2279704245437
h4444,FR,scr3,electricity,dem,32.1215114081503
h4445,FR,scr3,electricity,dem,34.113765506511
h4446,FR,scr3,electricity,dem,37.5656179655273
h4447,FR,scr3,electricity,dem,40.8417081294618
h4448,FR,scr3,electricity,dem,43.2926015720847
h4449,FR,scr3,electricity,dem,44.7058802606093
h4450,FR,scr3,electricity,dem,45.7536671458552
h4451,FR,scr3,electricity,dem,46.7514458343798
h4452,FR,scr3,electricity,dem,45.7985933753634
h4453,FR,scr3,electricity,dem,45.067503211429
h4454,FR,scr3,electricity,dem,43.8023802606093
h4455,FR,scr3,electricity,dem,42.5593966540519
h4456,FR,scr3,electricity,dem,41.8780114081503
h4457,FR,scr3,electricity,dem,42.4155605884781
h4458,FR,scr3,electricity,dem,42.5475278015929
h4459,FR,scr3,electricity,dem,40.5640441950355
h4460,FR,scr3,electricity,dem,39.5211835392978
h4461,FR,scr3,electricity,dem,42.2098228835601
h4462,FR,scr3,electricity,dem,43.261872063888
h4463,FR,scr3,electricity,dem,39.2326507524126
h4464,FR,scr3,electricity,dem,36.0248638671667
h4465,FR,scr3,electricity,dem,32.0016616191454
h4466,FR,scr3,electricity,dem,29.6991042420962
h4467,FR,scr3,electricity,dem,28.9307763732437
h4468,FR,scr3,electricity,dem,29.8243173568503
h4469,FR,scr3,electricity,dem,31.816571455211
h4470,FR,scr3,electricity,dem,35.2684239142273
h4471,FR,scr3,electricity,dem,38.5445140781618
h4472,FR,scr3,electricity,dem,40.9954075207847
h4473,FR,scr3,electricity,dem,42.4086862093093
h4474,FR,scr3,electricity,dem,43.4564730945552
h4475,FR,scr3,electricity,dem,44.4542517830798
h4476,FR,scr3,electricity,dem,43.5013993240634
h4477,FR,scr3,electricity,dem,42.770309160129
h4478,FR,scr3,electricity,dem,41.5051862093093
h4479,FR,scr3,electricity,dem,40.2622026027519
h4480,FR,scr3,electricity,dem,39.5808173568503
h4481,FR,scr3,electricity,dem,40.1183665371781
h4482,FR,scr3,electricity,dem,40.2503337502929
h4483,FR,scr3,electricity,dem,38.2668501437355
h4484,FR,scr3,electricity,dem,37.2239894879978
h4485,FR,scr3,electricity,dem,39.9126288322601
h4486,FR,scr3,electricity,dem,40.964678012588
h4487,FR,scr3,electricity,dem,36.9354567011126
h4488,FR,scr3,electricity,dem,33.7276698158667
h4489,FR,scr3,electricity,dem,38.7867592406454
h4490,FR,scr3,electricity,dem,36.4842018635962
h4491,FR,scr3,electricity,dem,35.7158739947437
h4492,FR,scr3,electricity,dem,36.6094149783503
h4493,FR,scr3,electricity,dem,38.601669076711
h4494,FR,scr3,electricity,dem,42.0535215357273
h4495,FR,scr3,electricity,dem,45.3296116996618
h4496,FR,scr3,electricity,dem,47.7805051422847
h4497,FR,scr3,electricity,dem,49.1937838308093
h4498,FR,scr3,electricity,dem,50.2415707160552
h4499,FR,scr3,electricity,dem,51.2393494045798
h4500,FR,scr3,electricity,dem,50.2864969455634
h4501,FR,scr3,electricity,dem,49.555406781629
h4502,FR,scr3,electricity,dem,48.2902838308093
h4503,FR,scr3,electricity,dem,47.0473002242519
h4504,FR,scr3,electricity,dem,46.3659149783503
h4505,FR,scr3,electricity,dem,46.9034641586782
h4506,FR,scr3,electricity,dem,47.0354313717929
h4507,FR,scr3,electricity,dem,45.0519477652355
h4508,FR,scr3,electricity,dem,44.0090871094978
h4509,FR,scr3,electricity,dem,46.6977264537601
h4510,FR,scr3,electricity,dem,47.749775634088
h4511,FR,scr3,electricity,dem,43.7205543226126
h4512,FR,scr3,electricity,dem,40.5127674373667
h4513,FR,scr3,electricity,dem,39.7458331490454
h4514,FR,scr3,electricity,dem,37.4432757719962
h4515,FR,scr3,electricity,dem,36.6749479031437
h4516,FR,scr3,electricity,dem,37.5684888867503
h4517,FR,scr3,electricity,dem,39.560742985111
h4518,FR,scr3,electricity,dem,43.0125954441273
h4519,FR,scr3,electricity,dem,46.2886856080618
h4520,FR,scr3,electricity,dem,48.7395790506847
h4521,FR,scr3,electricity,dem,50.1528577392093
h4522,FR,scr3,electricity,dem,51.2006446244552
h4523,FR,scr3,electricity,dem,52.1984233129798
h4524,FR,scr3,electricity,dem,51.2455708539634
h4525,FR,scr3,electricity,dem,50.514480690029
h4526,FR,scr3,electricity,dem,49.2493577392093
h4527,FR,scr3,electricity,dem,48.0063741326519
h4528,FR,scr3,electricity,dem,47.3249888867503
h4529,FR,scr3,electricity,dem,47.8625380670782
h4530,FR,scr3,electricity,dem,47.9945052801929
h4531,FR,scr3,electricity,dem,46.0110216736355
h4532,FR,scr3,electricity,dem,44.9681610178978
h4533,FR,scr3,electricity,dem,47.6568003621601
h4534,FR,scr3,electricity,dem,48.708849542488
h4535,FR,scr3,electricity,dem,44.6796282310126
h4536,FR,scr3,electricity,dem,41.4718413457666
h4537,FR,scr3,electricity,dem,40.1341963700454
h4538,FR,scr3,electricity,dem,37.8316389929962
h4539,FR,scr3,electricity,dem,37.0633111241437
h4540,FR,scr3,electricity,dem,37.9568521077503
h4541,FR,scr3,electricity,dem,39.949106206111
h4542,FR,scr3,electricity,dem,43.4009586651273
h4543,FR,scr3,electricity,dem,46.6770488290618
h4544,FR,scr3,electricity,dem,49.1279422716847
h4545,FR,scr3,electricity,dem,50.5412209602093
h4546,FR,scr3,electricity,dem,51.5890078454552
h4547,FR,scr3,electricity,dem,52.5867865339798
